name;main_category;sub_category;image;link;ratings;no_of_ratings;discount_price;actual_price
Bacca Bucci SNOWBALL 6 inches Moto Inspired Mountaineering Backpacking Hiking/Trekking outdoor boots for men for Beginners;sports & fitness;All Sports, Fitness & Outdoors;https://m.media-amazon.com/images/I/71Wjf5+lChL._AC_UL320_.jpg;https://www.amazon.in/Bacca-Bucci-Mountaineering-Backpacking-Beginners-Grey/dp/B09TWXNBSH/ref=sr_1_3671?qid=1679218432&s=sports&sr=1-3671;4.0;113;₹1,40;₹3,00
Bacca Bucci SNOWBALL 6 inches Moto Inspired Mountaineering Backpacking Hiking/Trekking outdoor boots for men for Beginners;stores;Men's Fashion;https://m.media-amazon.com/images/I/71Wjf5+lChL._AC_UL320_.jpg;https://www.amazon.in/Bacca-Bucci-Mountaineering-Backpacking-Beginners-Grey/dp/B09TWXNBSH/ref=sr_1_6068?qid=1679150946&s=apparel&sr=1-6068;4.0;113;₹1,40;₹3,00
Merrell Men's Choprock Trekking and Hiking Footwear;stores;Sportswear;https://m.media-amazon.com/images/I/71wO6fmsKEL._AC_UL320_.jpg;https://www.amazon.in/Merrell-Choprock-Hiking-Shoe-Granite/dp/B07FQPJJPR/ref=sr_1_4873?qid=1679149489&s=apparel&sr=1-4873;4.3;193;;₹26,817.32
ADD GEAR CTR Trekking Shoes Anti-Skid Hiking Shoes Slip Resistant Mountain Boots in Action Trekking (Olive) + Free Silicon...;stores;Men's Fashion;https://m.media-amazon.com/images/I/71Woijlmf+L._AC_UL320_.jpg;https://www.amazon.in/Add-gear-Trekking-Anti-Skid-resistant-mountain/dp/B079J191LG/ref=sr_1_11191?qid=1679151203&s=apparel&sr=1-11191;4.1;239;₹1,60;₹2,00
Bersache Sports Shoes for Men|Grey for Running,Walking,Gym and Hiking Shoes ORI-9037;stores;Men's Fashion;https://m.media-amazon.com/images/I/71WSC-yCmXL._AC_UL320_.jpg;https://www.amazon.in/Bersache-Running-Walking-ORI-9037-Numeric_8/dp/B0BJ7CYN2X/ref=sr_1_11539?qid=1679151223&s=apparel&sr=1-11539;3.5;7;₹1,20;₹5,00
Bersache Sports Shoes for Men|Grey for Running,Walking,Gym and Hiking Shoes ORI-9037;men's shoes;Sports Shoes;https://m.media-amazon.com/images/I/71WSC-yCmXL._AC_UL320_.jpg;https://www.amazon.in/Bersache-Running-Walking-ORI-9037-Numeric_8/dp/B0BJ7CYN2X/ref=sr_1_735?qid=1679147211&s=shoes&sr=1-735;3.5;7;₹1,20;₹5,00
FURO by Redchief Men's DK.Grey/Black Hiking Boot (H20003 791), 9 UK;men's shoes;Sports Shoes;https://m.media-amazon.com/images/I/71wzmgtYv4L._AC_UL320_.jpg;https://www.amazon.in/FURO-Chief-Hiking-Boots-Black/dp/B0791CBZQX/ref=sr_1_6533?qid=1679147421&s=shoes&sr=1-6533;3.3;18;₹1,50;₹2,45
KIATU Exclusive Mesh Running Shoes || Lace up Lightweight Shoes for Running, Walking, Gym, Trekking, Hiking & Party Runnin...;men's shoes;Sports Shoes;https://m.media-amazon.com/images/I/71wzZp2zZPL._AC_UL320_.jpg;https://www.amazon.in/KIATU-Exclusive-Running-Lightweight-Trekking/dp/B09Q3FPK2D/ref=sr_1_18371?qid=1679147847&s=shoes&sr=1-18371;;;₹549,00;₹2,00
SALOMON Men's Athletic-Water-Shoes Hiking, Grape Leaf/Peat/Shadow;stores;Sportswear;https://m.media-amazon.com/images/I/71xiSjFKHdL._AC_UL320_.jpg;https://www.amazon.in/SALOMON-Athletic-Water-Shoes-Hiking-Grape-Shadow/dp/B07WF8T63W/ref=sr_1_3411?qid=1679149439&s=apparel&sr=1-3411;4.5;29;;₹21,750.82
Salomon Men's XA PRO 3D v8 Hiking Shoe, grape leaf/Peat/shadow, 14 D (M);stores;Sportswear;https://m.media-amazon.com/images/I/71xiSjFKHdL._AC_UL320_.jpg;https://www.amazon.in/Salomon-Mens-Hiking-grape-shadow/dp/B07WD53BLX/ref=sr_1_3413?qid=1679149439&s=apparel&sr=1-3413;4.4;17;;₹23,921.41
Salomon Men's Athletic-Water-Shoes Hiking, grape leaf/Peat/shadow;stores;Sportswear;https://m.media-amazon.com/images/I/71xiSjFKHdL._AC_UL320_.jpg;https://www.amazon.in/Salomon-Athletic-Water-Shoes-Hiking-grape-shadow/dp/B07WCPZTKN/ref=sr_1_3415?qid=1679149439&s=apparel&sr=1-3415;4.6;19;;₹23,388.66
Merrell Men's Cham 8 Stretch Hiking Shoe;stores;Sportswear;https://m.media-amazon.com/images/I/71xj+kQUfKL._AC_UL320_.jpg;https://www.amazon.in/Merrell-Cham-Stretch-Olive-7-5/dp/B07VGZDXVM/ref=sr_1_1326?qid=1679149367&s=apparel&sr=1-1326;4.6;1,290;;₹23,388.66
Columbia Mens Bm5953 Hiking Shoe;men's shoes;Sports Shoes;https://m.media-amazon.com/images/I/71XO-mLwVRL._AC_UL320_.jpg;https://www.amazon.in/Columbia-Peakfreak-Outdry-BM5953-053-9_Graphite-Copper/dp/B0B387VRL2/ref=sr_1_17189?qid=1679147804&s=shoes&sr=1-17189;;;₹8,84;₹11,00
Qunan L Large Lightweight Insulation HYD Tion Baba Shoulder Leisure Outdoor Baba Sports Baba Running Hiking Cycling Camping;sports & fitness;Camping & Hiking;https://m.media-amazon.com/images/I/71yH0ToifwL._AC_UL320_.jpg;https://www.amazon.in/Qunan-Lightweight-Insulation-Shoulder-Leisure/dp/B0BFPZWJVP/ref=sr_1_6606?qid=1679217612&s=sports&sr=1-6606;;;₹13,700.81;₹22,834.68
Firefly Men's Running Spike Green with Set of Turf Stainless Steel Nails Running/Hiking/Walking/Field/Track Shoes;men's shoes;Sports Shoes;https://m.media-amazon.com/images/I/71YH1ACmU2L._AC_UL320_.jpg;https://www.amazon.in/CW-Firefly-Stainless-Running-Walking/dp/B07B8LX1QN/ref=sr_1_10412?qid=1679147561&s=shoes&sr=1-10412;3.2;6;₹1,20;₹1,30
Bersache Sports Shoes for Kids|Navy for Running,Walking,Gym and Hiking Shoes ORI-1856;men's shoes;Sports Shoes;https://m.media-amazon.com/images/I/71yvVLvqbvL._AC_UL320_.jpg;https://www.amazon.in/Bersache-Sports-Running-Walking-ORI-1856/dp/B0BN35LQR2/ref=sr_1_7340?qid=1679147448&s=shoes&sr=1-7340;;;₹399,00;₹499,00
Columbia Men's Bugaboot Plus Iv Omni-Heat Black, Phoenix Blue Hiking Rain and Snow Shoes;stores;Sportswear;https://m.media-amazon.com/images/I/71zeZ9TyPoL._AC_UL320_.jpg;https://www.amazon.in/Columbia-Bugaboot-Omni-Heat-Black-Phoenix/dp/B078F68WVP/ref=sr_1_5356?qid=1679149506&s=apparel&sr=1-5356;4.6;1,976;;₹52,46
Bersache Sports Shoes for Kids|Grey for Running,Walking,Gym and Hiking Shoes ORI-1856;men's shoes;Sports Shoes;https://m.media-amazon.com/images/I/71zGUXAlkKL._AC_UL320_.jpg;https://www.amazon.in/Bersache-Sports-Running-Walking-ORI-1856/dp/B0BN33QYXX/ref=sr_1_6536?qid=1679147421&s=shoes&sr=1-6536;;;₹399,00;₹499,00
Merrell Men's Yokota 2 Mid Waterproof Hiking Boot;stores;Sportswear;https://m.media-amazon.com/images/I/71Ziu4R9t9L._AC_UL320_.jpg;https://www.amazon.in/Merrell-Yokota-Waterproof-Hiking-Boulder/dp/B07B9N3GHQ/ref=sr_1_5136?qid=1679149498&s=apparel&sr=1-5136;4.5;799;;₹10,797.12
SRI Unisex Stylish Waist Bag with 3 Zipper Pockets Casual Waist Belt Bags Hip Bum Bags for Travel Hiking Cycling Festival ...;sports & fitness;Camping & Hiking;https://m.media-amazon.com/images/I/71zQutWVVqL._AC_UL320_.jpg;https://www.amazon.in/SRI-Stylish-Pockets-Cycling-Festival/dp/B09H6QMDFR/ref=sr_1_9569?qid=1679217654&s=sports&sr=1-9569;Get;Only 1 left in stock.;₹455,00;₹599,00
Columbia Mens Fmcl-bm0828bk Hiking Shoe;men's shoes;Sports Shoes;https://m.media-amazon.com/images/I/71zu5HEl3jL._AC_UL320_.jpg;https://www.amazon.in/Columbia-Peakfreak-Outdry-Pewter-Hiking/dp/B0821V32R1/ref=sr_1_4861?qid=1679147359&s=shoes&sr=1-4861;4.4;112;₹10,80;₹11,00
Merrell Men's Yokota 2 Stretch Hiking Boot;stores;Sportswear;https://m.media-amazon.com/images/I/81-7kzzLXxL._AC_UL320_.jpg;https://www.amazon.in/Merrell-Yokota-Stretch-Hiking-Bracken/dp/B07B9C6HW4/ref=sr_1_1717?qid=1679149382&s=apparel&sr=1-1717;4.4;153;;₹10,368.76
Fila Men's Watersedge 17 Hiking Boot;stores;Sportswear;https://m.media-amazon.com/images/I/811yTpRg1fL._AC_UL320_.jpg;https://www.amazon.in/Fila-WATERSEDGE-Hiking-Black-Medium/dp/B0777SG3QW/ref=sr_1_5489?qid=1679149512&s=apparel&sr=1-5489;4.3;194;;₹11,877.01
Newera STADIZ All Seasons Waterproof Adult Sleeping Bag for Camping, Hiking and Adventure Trips;sports & fitness;Camping & Hiking;https://m.media-amazon.com/images/I/812jVnXJE6L._AC_UL320_.jpg;https://www.amazon.in/SEASONS-Waterproof-Sleeping-Camping-Adventure/dp/B07C6FWCW4/ref=sr_1_3159?qid=1679217557&s=sports&sr=1-3159;Get;FREE Delivery by Amazon;₹1,40;₹4,08
Life Running Shoes for Men | Lace up Lightweight Shoes for Running, Walking, Gym, Hiking Running Shoes for Men's Black & G...;men's shoes;Sports Shoes;https://m.media-amazon.com/images/I/813dHxudHkS._AC_UL320_.jpg;https://www.amazon.in/Life-Running-Lightweight-Walking-Hiking/dp/B099K3H27K/ref=sr_1_12478?qid=1679147634&s=shoes&sr=1-12478;;;₹459,00;₹999,00
Merrell Men's Moab 2 Vent Hiking Shoe, Charcoal Grey, 12.5 M US;stores;Sportswear;https://m.media-amazon.com/images/I/815f0AQkSIL._AC_UL320_.jpg;https://www.amazon.in/Merrell-Mens-Moab-Hiking-Charcoal/dp/B01HFPPPD4/ref=sr_1_6282?qid=1679149541&s=apparel&sr=1-6282;5.0;5;;₹23,561.44
new balance Men's Mw978 Mid-Top Leather Hiking Shoe;stores;Sportswear;https://m.media-amazon.com/images/I/815X+fyhXLL._AC_UL320_.jpg;https://www.amazon.in/new-balance-MW978-Walking-Brown/dp/B003GXEEZU/ref=sr_1_7261?qid=1679149579&s=apparel&sr=1-7261;4.2;979;;₹19,337.27
Grandiose 75L Thread Model Teal Blue Hiking Backpack/Rucksack Bags (GTB67503TB);sports & fitness;Camping & Hiking;https://m.media-amazon.com/images/I/816gsKWZunL._AC_UL320_.jpg;https://www.amazon.in/Grandiose-Thread-Backpack-Rucksack-GTB67503TB/dp/B078V9WZLD/ref=sr_1_3565?qid=1679217565&s=sports&sr=1-3565;3.9;13;₹2,03;₹5,00
Centrino Mens S5533 Hiking Shoes;men's shoes;Sports Shoes;https://m.media-amazon.com/images/I/816JZyvj5iL._AC_UL320_.jpg;https://www.amazon.in/Centrino-S5533-Hiking-Shoes-6-S5533-01/dp/B0869P3C4N/ref=sr_1_10682?qid=1679147571&s=shoes&sr=1-10682;3.1;9;₹839,00;₹2,20
Centrino Mens S5533 Hiking Shoes;stores;Sportswear;https://m.media-amazon.com/images/I/816JZyvj5iL._AC_UL320_.jpg;https://www.amazon.in/Centrino-S5533-Hiking-Shoes-6-S5533-01/dp/B0869P3C4N/ref=sr_1_2168?qid=1679149397&s=apparel&sr=1-2168;3.1;9;₹839,00;₹2,20
Merrell Men's Moab 2 Vent Hiking Boot;stores;Sportswear;https://m.media-amazon.com/images/I/81A4NlDWjeL._AC_UL320_.jpg;https://www.amazon.in/Merrell-J033347W-Moab-2-Vent/dp/B07VDTN2FF/ref=sr_1_3524?qid=1679149442&s=apparel&sr=1-3524;4.6;172;;₹18,932.31
Lowe Alpine Cholatse 52:57L Hiking Rucksack;sports & fitness;Camping & Hiking;https://m.media-amazon.com/images/I/81ACQfGWbSS._AC_UL320_.jpg;https://www.amazon.in/Lowe-Alpine-Cholatse-52-Rucksack/dp/B08RJYB6J9/ref=sr_1_2574?qid=1679217545&s=sports&sr=1-2574;;;;₹12,60
MILLER Exclusive Boots Shoes || Slip on Lightweight Shoes for Running, Walking, Gym, Trekking, Hiking & Party Running Shoe...;men's shoes;Sports Shoes;https://m.media-amazon.com/images/I/81CAGDhFN2L._AC_UL320_.jpg;https://www.amazon.in/MILLER-Exclusive-Lightweight-Running-Trekking/dp/B09FQDJ3BN/ref=sr_1_6573?qid=1679147421&s=shoes&sr=1-6573;5.0;2;₹999,00;₹2,50
JAZAA Bucket Hat for Women Men Teens Summer Beach Sun Hat Packable Fisherman Cap for Travel Outdoor Hiking;stores;Men's Fashion;https://m.media-amazon.com/images/I/81Cf+LGx6oL._AC_UL320_.jpg;https://www.amazon.in/JAZAA-Bucket-Packable-Fisherman-Outdoor/dp/B0B39N362K/ref=sr_1_5624?qid=1679150924&s=apparel&sr=1-5624;4.4;8;₹247,00;₹499,00
adidas Men's Terrex Free Hiker Parley Hiking Boot;stores;Sportswear;https://m.media-amazon.com/images/I/81cHTaO1vYL._AC_UL320_.jpg;https://www.amazon.in/adidas-Terrex-Parley-Hiking-spirit/dp/B07XSX7J2T/ref=sr_1_3331?qid=1679149436&s=apparel&sr=1-3331;4.8;59;;₹35,996.40
adidas mens Terrex Free Hiker Parley Hiking Boot Black/Grey/blue spirit 6.5 medium US;stores;Sportswear;https://m.media-amazon.com/images/I/81cHTaO1vYL._AC_UL320_.jpg;https://www.amazon.in/adidas-Terrex-Parley-Hiking-spirit/dp/B07XSWQDQ1/ref=sr_1_3332?qid=1679149436&s=apparel&sr=1-3332;4.7;3;;₹35,996.40
adidas Men's Terrex Free Hiker Parley Hiking Boot;stores;Sportswear;https://m.media-amazon.com/images/I/81cHTaO1vYL._AC_UL320_.jpg;https://www.amazon.in/adidas-Terrex-Parley-Hiking-spirit/dp/B07XSW9NKZ/ref=sr_1_3333?qid=1679149436&s=apparel&sr=1-3333;5.0;7;;₹35,996.40
Merrell Men's Moab FST LTR WTPF Hiking Shoe;stores;Sportswear;https://m.media-amazon.com/images/I/81Ckj10RYiL._AC_UL320_.jpg;https://www.amazon.in/Merrell-Leather-Waterproof-Earth-Sneaker/dp/B01HFHWTVI/ref=sr_1_2034?qid=1679149392&s=apparel&sr=1-2034;4.2;49;;₹18,898.11
Centrino mens 8843 Hiking Shoes;stores;Men's Fashion;https://m.media-amazon.com/images/I/81COmsH2u8L._AC_UL320_.jpg;https://www.amazon.in/Centrino-Chicku-Hiking-Shoes-9-8843-01/dp/B07Q3RJ4FB/ref=sr_1_12589?qid=1679151282&s=apparel&sr=1-12589;3.5;177;₹699,00;₹2,20
Merrell Men's Low Rise Hiking Boots, Brown Pecan, US:8.5;stores;Sportswear;https://m.media-amazon.com/images/I/81Cts5ghCGL._AC_UL320_.jpg;https://www.amazon.in/Merrell-Hiking-Boots-Brown-Pecan/dp/B071JDQ742/ref=sr_1_5813?qid=1679149525&s=apparel&sr=1-5813;4.4;127;;₹11,689.83
Merrell Men s All Out Blaze Aero Sport Hiking Water Shoe;stores;Sportswear;https://m.media-amazon.com/images/I/81DoziVXv+L._AC_UL320_.jpg;https://www.amazon.in/Merrell-Blaze-Sport-Sandal-Medium/dp/B072LNKR3J/ref=sr_1_5715?qid=1679149521&s=apparel&sr=1-5715;4.6;5,030;;₹17,449.25
The North Face Youth Fastpack Hiker Mid Waterproof Hiking Boot;men's shoes;Sports Shoes;https://m.media-amazon.com/images/I/81dWpkalAEL._AC_UL320_.jpg;https://www.amazon.in/NORTH-FACE-Fastpack-Waterproof-Utility/dp/B0BGQGMY61/ref=sr_1_15167?qid=1679147729&s=shoes&sr=1-15167;;;;₹16,009.40
FASTNSLOW mens Sport Shoes for Men Running Shoes for Men Walking Shoes Traning Shoes Hiking Shoes Casual Shoes Jogging Sho...;men's shoes;Sports Shoes;https://m.media-amazon.com/images/I/81eQp-8xvEL._AC_UL320_.jpg;https://www.amazon.in/FASTNSLOW-Running-Training-Walking-Badminton/dp/B0BT53376W/ref=sr_1_13699?qid=1679147678&s=shoes&sr=1-13699;;;₹599,00;₹1,50
Merrell Men's All Out Blaze Aero Sport Hiking Water Shoe, Black, 14 M US;stores;Sportswear;https://m.media-amazon.com/images/I/81feJtHdt6L._AC_UL320_.jpg;https://www.amazon.in/Merrell-Blaze-Sport-Hiking-Water/dp/B00RAPHEW0/ref=sr_1_6750?qid=1679149559&s=apparel&sr=1-6750;4.1;14;;₹17,989.20
Merrell Men's All Out Blaze Aero Sport Hiking Water Shoe, Black, 13 M US;stores;Sportswear;https://m.media-amazon.com/images/I/81feJtHdt6L._AC_UL320_.jpg;https://www.amazon.in/Merrell-Blaze-Sport-Hiking-Water/dp/B00RAPHEEI/ref=sr_1_6751?qid=1679149559&s=apparel&sr=1-6751;4.6;34;;₹17,989.20
Centrino Men Hiking Boots;stores;Sportswear;https://m.media-amazon.com/images/I/81fHsLe4owL._AC_UL320_.jpg;https://www.amazon.in/Centrino-Brown-Hiking-Boots-7-1142-04/dp/B07KWCYZNB/ref=sr_1_4495?qid=1679149475&s=apparel&sr=1-4495;2.9;51;₹839,00;₹2,20
Leo's Men's Hiking Shoes Quick Dry Breathable Mesh Lightweight Outdoor Training Hiking Walking (895) Trekking Shoes for Men;men's shoes;Sports Shoes;https://m.media-amazon.com/images/I/81fnqfUWQRL._AC_UL320_.jpg;https://www.amazon.in/Leos-Fitness-Shoes-An895-Trekking/dp/B09B3DN2M4/ref=sr_1_3655?qid=1679147316&s=shoes&sr=1-3655;3.3;124;₹799,00;₹1,70
Merrell Men s Moab 2 Gtx Hiking Shoe Earth 8.5 D(M) US;stores;Sportswear;https://m.media-amazon.com/images/I/81frzQ72zYS._AC_UL320_.jpg;https://www.amazon.in/Merrell-Moab-Hiking-Shoe-Earth/dp/B01HFACM3A/ref=sr_1_6289?qid=1679149543&s=apparel&sr=1-6289;4.4;4,015;;₹26,604.94
Merrell Men s Moab 2 Gtx Hiking Shoe Earth 9.5 D(M) US;stores;Sportswear;https://m.media-amazon.com/images/I/81frzQ72zYS._AC_UL320_.jpg;https://www.amazon.in/Merrell-Moab-Hiking-Shoe-Earth/dp/B01HFACHCQ/ref=sr_1_6290?qid=1679149543&s=apparel&sr=1-6290;4.2;48;;₹16,477.35
Merrell Men s Moab 2 Gtx Hiking Shoe Earth 11.5 D(M) US;stores;Sportswear;https://m.media-amazon.com/images/I/81frzQ72zYS._AC_UL320_.jpg;https://www.amazon.in/Merrell-Moab-Hiking-Shoe-Earth/dp/B01HFACEOW/ref=sr_1_6291?qid=1679149543&s=apparel&sr=1-6291;4.3;35;;₹14,454.35
Merrell Men s Moab 2 Gtx Hiking Shoe Earth 10 D(M) US;stores;Sportswear;https://m.media-amazon.com/images/I/81frzQ72zYS._AC_UL320_.jpg;https://www.amazon.in/Merrell-Moab-Hiking-Shoe-Earth/dp/B01HFACAZU/ref=sr_1_6292?qid=1679149543&s=apparel&sr=1-6292;4.4;4,015;;₹12,764.32
Bacca Bucci Men's HUNTER 6 inches Hiking/Snow boots for men for outdoor Trekking - non slip, Water Proof, Anti-Fatigue, Co...;men's shoes;Sports Shoes;https://m.media-amazon.com/images/I/81FxdCpXDCS._AC_UL320_.jpg;https://www.amazon.in/Bacca-Bucci-HUNTER-outdoor-Trekking/dp/B09755H35M/ref=sr_1_389?qid=1679147199&s=shoes&sr=1-389;4.0;846;₹1,40;₹2,50
Merrell Men's Moab 2 Prime Mid Waterproof Hiking Boot;stores;Sportswear;https://m.media-amazon.com/images/I/81GtKAchLJL._AC_UL320_.jpg;https://www.amazon.in/Merrell-Prime-Waterproof-Hiking-Shoes/dp/B07MYBQ1B1/ref=sr_1_1421?qid=1679149371&s=apparel&sr=1-1421;4.6;424;;₹25,917.41
Merrell Men's All Out Blaze Aero Sport Hiking Shoe, Dusty Olive, 13 M US;stores;Sportswear;https://m.media-amazon.com/images/I/81HQ3e4lxwL._AC_UL320_.jpg;https://www.amazon.in/Merrell-Blaze-Sport-Hiking-Dusty/dp/B01HFTVC6O/ref=sr_1_6280?qid=1679149541&s=apparel&sr=1-6280;4.3;26;;₹16,189.38
Merrell Men's All Out Blaze Aero Sport Hiking Shoe, Dusty Olive, 10 M US;stores;Sportswear;https://m.media-amazon.com/images/I/81HQ3e4lxwL._AC_UL320_.jpg;https://www.amazon.in/Merrell-Blaze-Sport-Hiking-Dusty/dp/B01HFTV9EO/ref=sr_1_6281?qid=1679149541&s=apparel&sr=1-6281;4.5;50;;₹16,189.38
Woodland Men's Droyal Blue Leather Hiking Boots-6 UK/India (40)(GB 2106116_DROYAL Blue_6);men's shoes;Sports Shoes;https://m.media-amazon.com/images/I/81Hx+xtOkjL._AC_UL320_.jpg;https://www.amazon.in/Woodland-Leather-Boots-6-GB-2106116_DROYAL/dp/B07H9QSPDK/ref=sr_1_3099?qid=1679147297&s=shoes&sr=1-3099;3.7;16;₹2,41;₹3,90
Woodland Men's Leather Hiking Boots;men's shoes;Sports Shoes;https://m.media-amazon.com/images/I/81Hx+xtOkjL._AC_UL320_.jpg;https://www.amazon.in/Woodland-Leather-Boots-10-GB-2106116_DROYAL/dp/B07H9TCVT9/ref=sr_1_5615?qid=1679147385&s=shoes&sr=1-5615;3.8;308;₹2,41;₹3,90
Woodland Men's Droyal Blue Leather Hiking Boots-6 UK/India (40)(GB 2106116_DROYAL Blue_6);stores;Sportswear;https://m.media-amazon.com/images/I/81Hx+xtOkjL._AC_UL320_.jpg;https://www.amazon.in/Woodland-Leather-Boots-6-GB-2106116_DROYAL/dp/B07H9QSPDK/ref=sr_1_557?qid=1679149342&s=apparel&sr=1-557;3.7;16;₹2,41;₹3,90
Woodland Men's Leather Hiking Boots;stores;Sportswear;https://m.media-amazon.com/images/I/81Hx+xtOkjL._AC_UL320_.jpg;https://www.amazon.in/Woodland-Leather-Boots-10-GB-2106116_DROYAL/dp/B07H9TCVT9/ref=sr_1_980?qid=1679149356&s=apparel&sr=1-980;3.8;308;₹2,41;₹3,90
Bacca Bucci Men's LHOTSE Splash proof full Grain Leather biker Boots for Trekking Trails Backpacking and Hiking;men's shoes;Sports Shoes;https://m.media-amazon.com/images/I/81ifdV6v8KL._AC_UL320_.jpg;https://www.amazon.in/Bacca-Bucci-Leather-Trekking-Backpacking/dp/B09H5Z9LMS/ref=sr_1_4749?qid=1679147354&s=shoes&sr=1-4749;3.6;29;₹1,90;₹3,50
Merrell Men's Cham 7 Limit High Rise Hiking Boots Grey (Beluga Beluga) 7.5 (41.5 EU);stores;Sportswear;https://m.media-amazon.com/images/I/81INJLMP7WL._AC_UL320_.jpg;https://www.amazon.in/Merrell-Limit-Hiking-Boots-Beluga/dp/B0771Z36WK/ref=sr_1_5501?qid=1679149512&s=apparel&sr=1-5501;4.4;59;;₹23,028.70
Merrell Men's Cham 7 Limit Mid Wp High Rise Hiking Boots Green (Dusty Olive Dusty Olive) 6.5 (40 EU);stores;Sportswear;https://m.media-amazon.com/images/I/81INJLMP7WL._AC_UL320_.jpg;https://www.amazon.in/Merrell-Limit-Hiking-Boots-Beluga/dp/B076YGNX1Z/ref=sr_1_5505?qid=1679149512&s=apparel&sr=1-5505;4.4;374;;₹23,028.70
Merrell Men's J033031 Hiking Boot;stores;Sportswear;https://m.media-amazon.com/images/I/81JLNj0m4BL._AC_UL320_.jpg;https://www.amazon.in/Merrell-Mens-J033031-Hiking-Boulder/dp/B07VHZGTDL/ref=sr_1_3497?qid=1679149441&s=apparel&sr=1-3497;4.4;141;;₹14,411.16
Merrell Men's M-Moab FST Low WTRPF Hiking Shoe;stores;Sportswear;https://m.media-amazon.com/images/I/81JMyR25i1L._AC_UL320_.jpg;https://www.amazon.in/Merrell-Unisex-M-Moab-Hiking-Orange/dp/B07DYH6JWB/ref=sr_1_1603?qid=1679149379&s=apparel&sr=1-1603;4.5;401;₹17,25;₹24,64
Salomon Men's Quest 4 GTX Hiking & Backpacking Shoe;men's shoes;Sports Shoes;https://m.media-amazon.com/images/I/81JymPYVCNL._AC_UL320_.jpg;https://www.amazon.in/Salomon-Mens-Quest-Hiking-Backpacking/dp/B08LK9WKYN/ref=sr_1_7102?qid=1679147440&s=shoes&sr=1-7102;4.6;19;₹27,60;₹30,00
Merrell Men's Alverstone Hiking Shoe;stores;Sportswear;https://m.media-amazon.com/images/I/81jzfYWMDGL._AC_UL320_.jpg;https://www.amazon.in/Merrell-Mens-J033035-Hiking-Boulder/dp/B07VFVGF9H/ref=sr_1_1334?qid=1679149367&s=apparel&sr=1-1334;4.5;1,955;;₹11,518.85
SALOMON Men's X Crest Hiking Shoes;stores;Sportswear;https://m.media-amazon.com/images/I/81KF7MmDp0L._AC_UL320_.jpg;https://www.amazon.in/SALOMON-Crest-Hiking-Magnet-Monument/dp/B07CZ3S1DT/ref=sr_1_5085?qid=1679149496&s=apparel&sr=1-5085;4.3;161;;₹25,188.48
Bacca Bucci Men's MOUNTAIN Splash proof full Grain Leather biker Boots for Trekking Trails Backpacking and Hiking;men's shoes;Sports Shoes;https://m.media-amazon.com/images/I/81KuMunxMuL._AC_UL320_.jpg;https://www.amazon.in/Bacca-Bucci-MOUNTAIN-Trekking-Backpacking/dp/B09H62RMSH/ref=sr_1_4922?qid=1679147360&s=shoes&sr=1-4922;3.6;18;₹1,90;₹3,50
SALOMON Men's Outline Mid GTX Hiking Shoes;stores;Sportswear;https://m.media-amazon.com/images/I/81L77+tOTrL._AC_UL320_.jpg;https://www.amazon.in/Salomon-Outline-Hiking-Beluga-Capers/dp/B076JMQ3Z9/ref=sr_1_5517?qid=1679149512&s=apparel&sr=1-5517;4.3;1,601;;₹17,638.24
